nohup: ignoring input
num_gpus: 1
['train.py', '--config=configs/DNS-large-full-watermark-weight-0.01-delay-100k.json', '--rank=0', '--group_name=group_2025_11_17-175728']
WATERMARK WEIGHT IN DATASET: 0.01
WATERMARK WEIGHT IN UTIL: 0.01
WATERMARK DELAY IN UTIL: 100000
WATERMARK WEIGHT IN TRAIN: 0.01
WATERMARK DELAY IN TRAIN: 100000
exp_path: DNS-large-full-watermark-weight-0.01-delay-100k
ckpt_directory:  ./exp/DNS-large-full-watermark-weight-0.01-delay-100k/checkpoint
Data loaded
CleanUNet Parameters: 46.071937M;  
No valid checkpoint model found, start training from initialization.
Iteration 0:	Reduced Total Loss: 1.471	Total Loss: 1.471	reconstruct: 0.021	stft_sc: 0.490	stft_mag: 0.961
Iteration 132276:	Reduced Total Loss: 0.356	Total Loss: 0.356	ber: 0.206	decoding_loss: 0.043	reconstruct: 0.004	stft_sc: 0.066	stft_mag: 0.243	MinDecoding Loss: 0.312
Iteration 132296:	Reduced Total Loss: 0.468	Total Loss: 0.468	ber: 0.262	decoding_loss: 0.049	reconstruct: 0.008	stft_sc: 0.089	stft_mag: 0.322	MinDecoding Loss: 0.419
Iteration 132316:	Reduced Total Loss: 0.353	Total Loss: 0.353	ber: 0.197	decoding_loss: 0.030	reconstruct: 0.003	stft_sc: 0.041	stft_mag: 0.279	MinDecoding Loss: 0.322
Iteration 132336:	Reduced Total Loss: 0.390	Total Loss: 0.390	ber: 0.219	decoding_loss: 0.037	reconstruct: 0.004	stft_sc: 0.086	stft_mag: 0.264	MinDecoding Loss: 0.354
Iteration 132356:	Reduced Total Loss: 0.314	Total Loss: 0.314	ber: 0.188	decoding_loss: 0.032	reconstruct: 0.003	stft_sc: 0.063	stft_mag: 0.216	MinDecoding Loss: 0.282
Iteration 132376:	Reduced Total Loss: 0.382	Total Loss: 0.382	ber: 0.219	decoding_loss: 0.036	reconstruct: 0.005	stft_sc: 0.055	stft_mag: 0.286	MinDecoding Loss: 0.347
Iteration 132396:	Reduced Total Loss: 0.320	Total Loss: 0.320	ber: 0.241	decoding_loss: 0.033	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.232	MinDecoding Loss: 0.287
Iteration 132416:	Reduced Total Loss: 0.281	Total Loss: 0.281	ber: 0.191	decoding_loss: 0.035	reconstruct: 0.002	stft_sc: 0.038	stft_mag: 0.206	MinDecoding Loss: 0.246
Iteration 132436:	Reduced Total Loss: 0.332	Total Loss: 0.332	ber: 0.141	decoding_loss: 0.016	reconstruct: 0.005	stft_sc: 0.053	stft_mag: 0.258	MinDecoding Loss: 0.315
Iteration 132456:	Reduced Total Loss: 0.333	Total Loss: 0.333	ber: 0.209	decoding_loss: 0.031	reconstruct: 0.003	stft_sc: 0.042	stft_mag: 0.258	MinDecoding Loss: 0.302
Iteration 132476:	Reduced Total Loss: 0.295	Total Loss: 0.295	ber: 0.219	decoding_loss: 0.026	reconstruct: 0.002	stft_sc: 0.051	stft_mag: 0.216	MinDecoding Loss: 0.269
Iteration 132496:	Reduced Total Loss: 0.371	Total Loss: 0.371	ber: 0.219	decoding_loss: 0.037	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.269	MinDecoding Loss: 0.335
Iteration 132516:	Reduced Total Loss: 0.393	Total Loss: 0.393	ber: 0.225	decoding_loss: 0.035	reconstruct: 0.004	stft_sc: 0.065	stft_mag: 0.288	MinDecoding Loss: 0.358
Iteration 132536:	Reduced Total Loss: 0.442	Total Loss: 0.442	ber: 0.347	decoding_loss: 0.067	reconstruct: 0.004	stft_sc: 0.085	stft_mag: 0.286	MinDecoding Loss: 0.375
Iteration 132556:	Reduced Total Loss: 0.283	Total Loss: 0.283	ber: 0.144	decoding_loss: 0.021	reconstruct: 0.003	stft_sc: 0.046	stft_mag: 0.213	MinDecoding Loss: 0.262
Iteration 132576:	Reduced Total Loss: 0.370	Total Loss: 0.370	ber: 0.194	decoding_loss: 0.034	reconstruct: 0.007	stft_sc: 0.087	stft_mag: 0.242	MinDecoding Loss: 0.336
Iteration 132596:	Reduced Total Loss: 0.363	Total Loss: 0.363	ber: 0.163	decoding_loss: 0.017	reconstruct: 0.006	stft_sc: 0.075	stft_mag: 0.264	MinDecoding Loss: 0.345
Iteration 132616:	Reduced Total Loss: 0.352	Total Loss: 0.352	ber: 0.175	decoding_loss: 0.028	reconstruct: 0.004	stft_sc: 0.051	stft_mag: 0.269	MinDecoding Loss: 0.324
Iteration 132636:	Reduced Total Loss: 0.271	Total Loss: 0.271	ber: 0.100	decoding_loss: 0.016	reconstruct: 0.004	stft_sc: 0.038	stft_mag: 0.213	MinDecoding Loss: 0.255
Iteration 132656:	Reduced Total Loss: 0.329	Total Loss: 0.329	ber: 0.172	decoding_loss: 0.030	reconstruct: 0.004	stft_sc: 0.053	stft_mag: 0.242	MinDecoding Loss: 0.299
Iteration 132676:	Reduced Total Loss: 0.412	Total Loss: 0.412	ber: 0.319	decoding_loss: 0.049	reconstruct: 0.003	stft_sc: 0.066	stft_mag: 0.295	MinDecoding Loss: 0.363
Iteration 132696:	Reduced Total Loss: 0.389	Total Loss: 0.389	ber: 0.225	decoding_loss: 0.036	reconstruct: 0.005	stft_sc: 0.065	stft_mag: 0.283	MinDecoding Loss: 0.353
Iteration 132716:	Reduced Total Loss: 0.339	Total Loss: 0.339	ber: 0.194	decoding_loss: 0.035	reconstruct: 0.003	stft_sc: 0.053	stft_mag: 0.248	MinDecoding Loss: 0.304
Iteration 132736:	Reduced Total Loss: 0.399	Total Loss: 0.399	ber: 0.219	decoding_loss: 0.040	reconstruct: 0.006	stft_sc: 0.069	stft_mag: 0.285	MinDecoding Loss: 0.359
Iteration 132756:	Reduced Total Loss: 0.348	Total Loss: 0.348	ber: 0.262	decoding_loss: 0.046	reconstruct: 0.003	stft_sc: 0.041	stft_mag: 0.258	MinDecoding Loss: 0.302
Iteration 132776:	Reduced Total Loss: 0.288	Total Loss: 0.288	ber: 0.181	decoding_loss: 0.032	reconstruct: 0.002	stft_sc: 0.028	stft_mag: 0.225	MinDecoding Loss: 0.256
Iteration 132796:	Reduced Total Loss: 0.355	Total Loss: 0.355	ber: 0.200	decoding_loss: 0.038	reconstruct: 0.003	stft_sc: 0.045	stft_mag: 0.269	MinDecoding Loss: 0.317
Iteration 132816:	Reduced Total Loss: 0.412	Total Loss: 0.412	ber: 0.262	decoding_loss: 0.049	reconstruct: 0.006	stft_sc: 0.094	stft_mag: 0.263	MinDecoding Loss: 0.363
Iteration 132836:	Reduced Total Loss: 0.307	Total Loss: 0.307	ber: 0.178	decoding_loss: 0.026	reconstruct: 0.004	stft_sc: 0.033	stft_mag: 0.245	MinDecoding Loss: 0.281
Iteration 132856:	Reduced Total Loss: 0.299	Total Loss: 0.299	ber: 0.181	decoding_loss: 0.032	reconstruct: 0.003	stft_sc: 0.039	stft_mag: 0.225	MinDecoding Loss: 0.267
Iteration 132876:	Reduced Total Loss: 0.433	Total Loss: 0.433	ber: 0.234	decoding_loss: 0.038	reconstruct: 0.003	stft_sc: 0.091	stft_mag: 0.301	MinDecoding Loss: 0.395
Iteration 132896:	Reduced Total Loss: 0.225	Total Loss: 0.225	ber: 0.119	decoding_loss: 0.018	reconstruct: 0.003	stft_sc: 0.032	stft_mag: 0.172	MinDecoding Loss: 0.207
Iteration 132916:	Reduced Total Loss: 0.342	Total Loss: 0.342	ber: 0.156	decoding_loss: 0.031	reconstruct: 0.006	stft_sc: 0.052	stft_mag: 0.253	MinDecoding Loss: 0.311
Iteration 132927:	Reduced Total Loss: 0.303	Total Loss: 0.303	ber: 0.166	decoding_loss: 0.027	reconstruct: 0.004	stft_sc: 0.035	stft_mag: 0.236	MinDecoding Loss: 0.275
Iteration 132947:	Reduced Total Loss: 0.427	Total Loss: 0.427	ber: 0.225	decoding_loss: 0.035	reconstruct: 0.006	stft_sc: 0.098	stft_mag: 0.288	MinDecoding Loss: 0.392
Iteration 132967:	Reduced Total Loss: 0.263	Total Loss: 0.263	ber: 0.137	decoding_loss: 0.021	reconstruct: 0.003	stft_sc: 0.043	stft_mag: 0.196	MinDecoding Loss: 0.242
Iteration 132987:	Reduced Total Loss: 0.425	Total Loss: 0.425	ber: 0.303	decoding_loss: 0.052	reconstruct: 0.003	stft_sc: 0.107	stft_mag: 0.263	MinDecoding Loss: 0.374
Iteration 133007:	Reduced Total Loss: 0.325	Total Loss: 0.325	ber: 0.184	decoding_loss: 0.037	reconstruct: 0.003	stft_sc: 0.032	stft_mag: 0.254	MinDecoding Loss: 0.288
Iteration 133027:	Reduced Total Loss: 0.351	Total Loss: 0.351	ber: 0.200	decoding_loss: 0.033	reconstruct: 0.005	stft_sc: 0.072	stft_mag: 0.241	MinDecoding Loss: 0.318
Iteration 133047:	Reduced Total Loss: 0.360	Total Loss: 0.360	ber: 0.219	decoding_loss: 0.035	reconstruct: 0.005	stft_sc: 0.044	stft_mag: 0.276	MinDecoding Loss: 0.324
Iteration 133067:	Reduced Total Loss: 0.462	Total Loss: 0.462	ber: 0.331	decoding_loss: 0.051	reconstruct: 0.004	stft_sc: 0.092	stft_mag: 0.316	MinDecoding Loss: 0.412
Iteration 133087:	Reduced Total Loss: 0.347	Total Loss: 0.347	ber: 0.169	decoding_loss: 0.032	reconstruct: 0.004	stft_sc: 0.070	stft_mag: 0.240	MinDecoding Loss: 0.315
Iteration 133107:	Reduced Total Loss: 0.397	Total Loss: 0.397	ber: 0.228	decoding_loss: 0.048	reconstruct: 0.005	stft_sc: 0.081	stft_mag: 0.263	MinDecoding Loss: 0.349
Iteration 133127:	Reduced Total Loss: 0.351	Total Loss: 0.351	ber: 0.266	decoding_loss: 0.045	reconstruct: 0.002	stft_sc: 0.048	stft_mag: 0.257	MinDecoding Loss: 0.306
Iteration 133147:	Reduced Total Loss: 0.281	Total Loss: 0.281	ber: 0.156	decoding_loss: 0.020	reconstruct: 0.004	stft_sc: 0.032	stft_mag: 0.225	MinDecoding Loss: 0.261
Iteration 133167:	Reduced Total Loss: 0.434	Total Loss: 0.434	ber: 0.241	decoding_loss: 0.040	reconstruct: 0.006	stft_sc: 0.092	stft_mag: 0.296	MinDecoding Loss: 0.394
Iteration 133187:	Reduced Total Loss: 0.233	Total Loss: 0.233	ber: 0.150	decoding_loss: 0.024	reconstruct: 0.002	stft_sc: 0.028	stft_mag: 0.180	MinDecoding Loss: 0.210
Iteration 133207:	Reduced Total Loss: 0.409	Total Loss: 0.409	ber: 0.181	decoding_loss: 0.031	reconstruct: 0.007	stft_sc: 0.080	stft_mag: 0.291	MinDecoding Loss: 0.377
Iteration 133227:	Reduced Total Loss: 0.264	Total Loss: 0.264	ber: 0.131	decoding_loss: 0.025	reconstruct: 0.003	stft_sc: 0.034	stft_mag: 0.202	MinDecoding Loss: 0.238
Iteration 133247:	Reduced Total Loss: 0.386	Total Loss: 0.386	ber: 0.203	decoding_loss: 0.035	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.284	MinDecoding Loss: 0.350
Iteration 133267:	Reduced Total Loss: 0.322	Total Loss: 0.322	ber: 0.247	decoding_loss: 0.037	reconstruct: 0.003	stft_sc: 0.069	stft_mag: 0.214	MinDecoding Loss: 0.285
Iteration 133287:	Reduced Total Loss: 0.429	Total Loss: 0.429	ber: 0.269	decoding_loss: 0.044	reconstruct: 0.005	stft_sc: 0.075	stft_mag: 0.305	MinDecoding Loss: 0.385
Iteration 133307:	Reduced Total Loss: 0.416	Total Loss: 0.416	ber: 0.184	decoding_loss: 0.034	reconstruct: 0.004	stft_sc: 0.125	stft_mag: 0.253	MinDecoding Loss: 0.382
Iteration 133327:	Reduced Total Loss: 0.294	Total Loss: 0.294	ber: 0.188	decoding_loss: 0.038	reconstruct: 0.003	stft_sc: 0.030	stft_mag: 0.224	MinDecoding Loss: 0.257
Iteration 133347:	Reduced Total Loss: 0.318	Total Loss: 0.318	ber: 0.169	decoding_loss: 0.027	reconstruct: 0.004	stft_sc: 0.078	stft_mag: 0.209	MinDecoding Loss: 0.291
Iteration 133367:	Reduced Total Loss: 0.351	Total Loss: 0.351	ber: 0.222	decoding_loss: 0.035	reconstruct: 0.004	stft_sc: 0.059	stft_mag: 0.254	MinDecoding Loss: 0.316
Iteration 133387:	Reduced Total Loss: 0.328	Total Loss: 0.328	ber: 0.206	decoding_loss: 0.033	reconstruct: 0.002	stft_sc: 0.065	stft_mag: 0.227	MinDecoding Loss: 0.295
Iteration 133407:	Reduced Total Loss: 0.312	Total Loss: 0.312	ber: 0.144	decoding_loss: 0.023	reconstruct: 0.004	stft_sc: 0.072	stft_mag: 0.212	MinDecoding Loss: 0.288
Iteration 133427:	Reduced Total Loss: 0.378	Total Loss: 0.378	ber: 0.228	decoding_loss: 0.035	reconstruct: 0.004	stft_sc: 0.091	stft_mag: 0.248	MinDecoding Loss: 0.344
Iteration 133447:	Reduced Total Loss: 0.304	Total Loss: 0.304	ber: 0.212	decoding_loss: 0.037	reconstruct: 0.002	stft_sc: 0.065	stft_mag: 0.199	MinDecoding Loss: 0.267
Iteration 133467:	Reduced Total Loss: 0.326	Total Loss: 0.326	ber: 0.194	decoding_loss: 0.034	reconstruct: 0.004	stft_sc: 0.044	stft_mag: 0.245	MinDecoding Loss: 0.292
Iteration 133487:	Reduced Total Loss: 0.337	Total Loss: 0.337	ber: 0.137	decoding_loss: 0.029	reconstruct: 0.003	stft_sc: 0.066	stft_mag: 0.239	MinDecoding Loss: 0.308
Iteration 133507:	Reduced Total Loss: 0.320	Total Loss: 0.320	ber: 0.113	decoding_loss: 0.014	reconstruct: 0.005	stft_sc: 0.073	stft_mag: 0.227	MinDecoding Loss: 0.306
Iteration 133527:	Reduced Total Loss: 0.399	Total Loss: 0.399	ber: 0.197	decoding_loss: 0.032	reconstruct: 0.006	stft_sc: 0.081	stft_mag: 0.280	MinDecoding Loss: 0.367
Iteration 133547:	Reduced Total Loss: 0.309	Total Loss: 0.309	ber: 0.156	decoding_loss: 0.023	reconstruct: 0.005	stft_sc: 0.053	stft_mag: 0.228	MinDecoding Loss: 0.286
Iteration 133567:	Reduced Total Loss: 0.339	Total Loss: 0.339	ber: 0.172	decoding_loss: 0.019	reconstruct: 0.004	stft_sc: 0.048	stft_mag: 0.268	MinDecoding Loss: 0.320
Iteration 133587:	Reduced Total Loss: 0.374	Total Loss: 0.374	ber: 0.216	decoding_loss: 0.039	reconstruct: 0.003	stft_sc: 0.068	stft_mag: 0.265	MinDecoding Loss: 0.335
Iteration 133607:	Reduced Total Loss: 0.373	Total Loss: 0.373	ber: 0.231	decoding_loss: 0.040	reconstruct: 0.004	stft_sc: 0.056	stft_mag: 0.273	MinDecoding Loss: 0.332
Iteration 133627:	Reduced Total Loss: 0.356	Total Loss: 0.356	ber: 0.178	decoding_loss: 0.024	reconstruct: 0.004	stft_sc: 0.069	stft_mag: 0.259	MinDecoding Loss: 0.332
Iteration 133647:	Reduced Total Loss: 0.375	Total Loss: 0.375	ber: 0.238	decoding_loss: 0.032	reconstruct: 0.004	stft_sc: 0.066	stft_mag: 0.274	MinDecoding Loss: 0.344
Iteration 133667:	Reduced Total Loss: 0.365	Total Loss: 0.365	ber: 0.266	decoding_loss: 0.044	reconstruct: 0.004	stft_sc: 0.038	stft_mag: 0.279	MinDecoding Loss: 0.320
Iteration 133678:	Reduced Total Loss: 0.290	Total Loss: 0.290	ber: 0.206	decoding_loss: 0.024	reconstruct: 0.003	stft_sc: 0.035	stft_mag: 0.228	MinDecoding Loss: 0.266
Iteration 133698:	Reduced Total Loss: 0.429	Total Loss: 0.429	ber: 0.259	decoding_loss: 0.047	reconstruct: 0.004	stft_sc: 0.111	stft_mag: 0.267	MinDecoding Loss: 0.382
Iteration 133718:	Reduced Total Loss: 0.285	Total Loss: 0.285	ber: 0.147	decoding_loss: 0.025	reconstruct: 0.003	stft_sc: 0.036	stft_mag: 0.221	MinDecoding Loss: 0.260
Iteration 133738:	Reduced Total Loss: 0.447	Total Loss: 0.447	ber: 0.269	decoding_loss: 0.053	reconstruct: 0.005	stft_sc: 0.108	stft_mag: 0.281	MinDecoding Loss: 0.394
Iteration 133758:	Reduced Total Loss: 0.375	Total Loss: 0.375	ber: 0.222	decoding_loss: 0.047	reconstruct: 0.003	stft_sc: 0.051	stft_mag: 0.274	MinDecoding Loss: 0.328
Iteration 133778:	Reduced Total Loss: 0.289	Total Loss: 0.289	ber: 0.159	decoding_loss: 0.022	reconstruct: 0.003	stft_sc: 0.056	stft_mag: 0.209	MinDecoding Loss: 0.267
Iteration 133798:	Reduced Total Loss: 0.268	Total Loss: 0.268	ber: 0.147	decoding_loss: 0.022	reconstruct: 0.003	stft_sc: 0.034	stft_mag: 0.209	MinDecoding Loss: 0.246
Iteration 133818:	Reduced Total Loss: 0.405	Total Loss: 0.405	ber: 0.216	decoding_loss: 0.038	reconstruct: 0.007	stft_sc: 0.087	stft_mag: 0.273	MinDecoding Loss: 0.367
Iteration 133838:	Reduced Total Loss: 0.308	Total Loss: 0.308	ber: 0.159	decoding_loss: 0.029	reconstruct: 0.005	stft_sc: 0.052	stft_mag: 0.222	MinDecoding Loss: 0.279
Iteration 133858:	Reduced Total Loss: 0.310	Total Loss: 0.310	ber: 0.116	decoding_loss: 0.017	reconstruct: 0.004	stft_sc: 0.072	stft_mag: 0.217	MinDecoding Loss: 0.293
Iteration 133878:	Reduced Total Loss: 0.287	Total Loss: 0.287	ber: 0.150	decoding_loss: 0.020	reconstruct: 0.003	stft_sc: 0.036	stft_mag: 0.228	MinDecoding Loss: 0.267
Iteration 133898:	Reduced Total Loss: 0.370	Total Loss: 0.370	ber: 0.156	decoding_loss: 0.034	reconstruct: 0.007	stft_sc: 0.066	stft_mag: 0.262	MinDecoding Loss: 0.336
Iteration 133918:	Reduced Total Loss: 0.322	Total Loss: 0.322	ber: 0.194	decoding_loss: 0.030	reconstruct: 0.003	stft_sc: 0.037	stft_mag: 0.253	MinDecoding Loss: 0.293
Iteration 133938:	Reduced Total Loss: 0.445	Total Loss: 0.445	ber: 0.241	decoding_loss: 0.046	reconstruct: 0.005	stft_sc: 0.078	stft_mag: 0.316	MinDecoding Loss: 0.399
Iteration 133958:	Reduced Total Loss: 0.437	Total Loss: 0.437	ber: 0.294	decoding_loss: 0.063	reconstruct: 0.005	stft_sc: 0.066	stft_mag: 0.302	MinDecoding Loss: 0.374
Iteration 133978:	Reduced Total Loss: 0.316	Total Loss: 0.316	ber: 0.175	decoding_loss: 0.034	reconstruct: 0.004	stft_sc: 0.060	stft_mag: 0.218	MinDecoding Loss: 0.282
Iteration 133998:	Reduced Total Loss: 0.261	Total Loss: 0.261	ber: 0.172	decoding_loss: 0.026	reconstruct: 0.002	stft_sc: 0.025	stft_mag: 0.209	MinDecoding Loss: 0.236
Iteration 134018:	Reduced Total Loss: 0.221	Total Loss: 0.221	ber: 0.141	decoding_loss: 0.025	reconstruct: 0.002	stft_sc: 0.040	stft_mag: 0.154	MinDecoding Loss: 0.196
Iteration 134038:	Reduced Total Loss: 0.420	Total Loss: 0.420	ber: 0.259	decoding_loss: 0.041	reconstruct: 0.005	stft_sc: 0.056	stft_mag: 0.319	MinDecoding Loss: 0.379
Iteration 134058:	Reduced Total Loss: 0.298	Total Loss: 0.298	ber: 0.103	decoding_loss: 0.020	reconstruct: 0.003	stft_sc: 0.070	stft_mag: 0.205	MinDecoding Loss: 0.278
Iteration 134078:	Reduced Total Loss: 0.358	Total Loss: 0.358	ber: 0.144	decoding_loss: 0.028	reconstruct: 0.006	stft_sc: 0.075	stft_mag: 0.250	MinDecoding Loss: 0.331
Iteration 134098:	Reduced Total Loss: 0.432	Total Loss: 0.432	ber: 0.262	decoding_loss: 0.047	reconstruct: 0.005	stft_sc: 0.078	stft_mag: 0.301	MinDecoding Loss: 0.384
Iteration 134118:	Reduced Total Loss: 0.254	Total Loss: 0.254	ber: 0.134	decoding_loss: 0.021	reconstruct: 0.004	stft_sc: 0.045	stft_mag: 0.185	MinDecoding Loss: 0.233
Iteration 134138:	Reduced Total Loss: 0.372	Total Loss: 0.372	ber: 0.244	decoding_loss: 0.038	reconstruct: 0.005	stft_sc: 0.062	stft_mag: 0.268	MinDecoding Loss: 0.334
Iteration 134158:	Reduced Total Loss: 0.309	Total Loss: 0.309	ber: 0.200	decoding_loss: 0.034	reconstruct: 0.002	stft_sc: 0.040	stft_mag: 0.233	MinDecoding Loss: 0.275
Iteration 134178:	Reduced Total Loss: 0.373	Total Loss: 0.373	ber: 0.219	decoding_loss: 0.045	reconstruct: 0.003	stft_sc: 0.046	stft_mag: 0.279	MinDecoding Loss: 0.328
Iteration 134198:	Reduced Total Loss: 0.436	Total Loss: 0.436	ber: 0.234	decoding_loss: 0.036	reconstruct: 0.006	stft_sc: 0.106	stft_mag: 0.289	MinDecoding Loss: 0.400
Iteration 134218:	Reduced Total Loss: 0.295	Total Loss: 0.295	ber: 0.147	decoding_loss: 0.027	reconstruct: 0.003	stft_sc: 0.046	stft_mag: 0.220	MinDecoding Loss: 0.269
Iteration 134238:	Reduced Total Loss: 0.379	Total Loss: 0.379	ber: 0.197	decoding_loss: 0.040	reconstruct: 0.005	stft_sc: 0.064	stft_mag: 0.269	MinDecoding Loss: 0.339
Iteration 134258:	Reduced Total Loss: 0.346	Total Loss: 0.346	ber: 0.153	decoding_loss: 0.023	reconstruct: 0.005	stft_sc: 0.073	stft_mag: 0.245	MinDecoding Loss: 0.323
Iteration 134278:	Reduced Total Loss: 0.301	Total Loss: 0.301	ber: 0.184	decoding_loss: 0.025	reconstruct: 0.003	stft_sc: 0.040	stft_mag: 0.233	MinDecoding Loss: 0.276
Iteration 134298:	Reduced Total Loss: 0.416	Total Loss: 0.416	ber: 0.334	decoding_loss: 0.056	reconstruct: 0.005	stft_sc: 0.070	stft_mag: 0.286	MinDecoding Loss: 0.360
Iteration 134318:	Reduced Total Loss: 0.362	Total Loss: 0.362	ber: 0.191	decoding_loss: 0.027	reconstruct: 0.005	stft_sc: 0.052	stft_mag: 0.278	MinDecoding Loss: 0.335
Iteration 134338:	Reduced Total Loss: 0.350	Total Loss: 0.350	ber: 0.147	decoding_loss: 0.023	reconstruct: 0.005	stft_sc: 0.073	stft_mag: 0.249	MinDecoding Loss: 0.327
Iteration 134358:	Reduced Total Loss: 0.330	Total Loss: 0.330	ber: 0.216	decoding_loss: 0.034	reconstruct: 0.005	stft_sc: 0.057	stft_mag: 0.234	MinDecoding Loss: 0.296
Iteration 134378:	Reduced Total Loss: 0.422	Total Loss: 0.422	ber: 0.222	decoding_loss: 0.039	reconstruct: 0.004	stft_sc: 0.095	stft_mag: 0.283	MinDecoding Loss: 0.382
Iteration 134398:	Reduced Total Loss: 0.352	Total Loss: 0.352	ber: 0.206	decoding_loss: 0.031	reconstruct: 0.005	stft_sc: 0.061	stft_mag: 0.254	MinDecoding Loss: 0.321
Iteration 134418:	Reduced Total Loss: 0.372	Total Loss: 0.372	ber: 0.191	decoding_loss: 0.035	reconstruct: 0.004	stft_sc: 0.051	stft_mag: 0.282	MinDecoding Loss: 0.337
Iteration 134429:	Reduced Total Loss: 0.343	Total Loss: 0.343	ber: 0.253	decoding_loss: 0.039	reconstruct: 0.003	stft_sc: 0.053	stft_mag: 0.249	MinDecoding Loss: 0.304
Iteration 134449:	Reduced Total Loss: 0.362	Total Loss: 0.362	ber: 0.244	decoding_loss: 0.045	reconstruct: 0.003	stft_sc: 0.058	stft_mag: 0.256	MinDecoding Loss: 0.317
Iteration 134469:	Reduced Total Loss: 0.397	Total Loss: 0.397	ber: 0.253	decoding_loss: 0.046	reconstruct: 0.003	stft_sc: 0.058	stft_mag: 0.290	MinDecoding Loss: 0.351
Iteration 134489:	Reduced Total Loss: 0.301	Total Loss: 0.301	ber: 0.119	decoding_loss: 0.019	reconstruct: 0.004	stft_sc: 0.056	stft_mag: 0.221	MinDecoding Loss: 0.282
Iteration 134509:	Reduced Total Loss: 0.348	Total Loss: 0.348	ber: 0.222	decoding_loss: 0.035	reconstruct: 0.004	stft_sc: 0.052	stft_mag: 0.257	MinDecoding Loss: 0.313
Iteration 134529:	Reduced Total Loss: 0.312	Total Loss: 0.312	ber: 0.178	decoding_loss: 0.039	reconstruct: 0.002	stft_sc: 0.034	stft_mag: 0.237	MinDecoding Loss: 0.273
Iteration 134549:	Reduced Total Loss: 0.279	Total Loss: 0.279	ber: 0.163	decoding_loss: 0.025	reconstruct: 0.003	stft_sc: 0.043	stft_mag: 0.208	MinDecoding Loss: 0.253
Iteration 134569:	Reduced Total Loss: 0.236	Total Loss: 0.236	ber: 0.134	decoding_loss: 0.017	reconstruct: 0.002	stft_sc: 0.032	stft_mag: 0.186	MinDecoding Loss: 0.219
Iteration 134589:	Reduced Total Loss: 0.259	Total Loss: 0.259	ber: 0.103	decoding_loss: 0.019	reconstruct: 0.003	stft_sc: 0.033	stft_mag: 0.204	MinDecoding Loss: 0.240
Iteration 134609:	Reduced Total Loss: 0.256	Total Loss: 0.256	ber: 0.156	decoding_loss: 0.022	reconstruct: 0.002	stft_sc: 0.037	stft_mag: 0.196	MinDecoding Loss: 0.234
Iteration 134629:	Reduced Total Loss: 0.369	Total Loss: 0.369	ber: 0.184	decoding_loss: 0.030	reconstruct: 0.003	stft_sc: 0.080	stft_mag: 0.256	MinDecoding Loss: 0.339
Iteration 134649:	Reduced Total Loss: 0.481	Total Loss: 0.481	ber: 0.250	decoding_loss: 0.049	reconstruct: 0.005	stft_sc: 0.117	stft_mag: 0.310	MinDecoding Loss: 0.432
Iteration 134669:	Reduced Total Loss: 0.240	Total Loss: 0.240	ber: 0.125	decoding_loss: 0.021	reconstruct: 0.002	stft_sc: 0.033	stft_mag: 0.185	MinDecoding Loss: 0.220
Iteration 134689:	Reduced Total Loss: 0.380	Total Loss: 0.380	ber: 0.284	decoding_loss: 0.045	reconstruct: 0.003	stft_sc: 0.047	stft_mag: 0.284	MinDecoding Loss: 0.334
Iteration 134709:	Reduced Total Loss: 0.320	Total Loss: 0.320	ber: 0.169	decoding_loss: 0.028	reconstruct: 0.004	stft_sc: 0.060	stft_mag: 0.228	MinDecoding Loss: 0.292
Iteration 134729:	Reduced Total Loss: 0.330	Total Loss: 0.330	ber: 0.216	decoding_loss: 0.030	reconstruct: 0.003	stft_sc: 0.050	stft_mag: 0.246	MinDecoding Loss: 0.299
Iteration 134749:	Reduced Total Loss: 0.260	Total Loss: 0.260	ber: 0.128	decoding_loss: 0.023	reconstruct: 0.002	stft_sc: 0.041	stft_mag: 0.194	MinDecoding Loss: 0.237
Iteration 134769:	Reduced Total Loss: 0.384	Total Loss: 0.384	ber: 0.234	decoding_loss: 0.033	reconstruct: 0.005	stft_sc: 0.067	stft_mag: 0.279	MinDecoding Loss: 0.351
Iteration 134789:	Reduced Total Loss: 0.325	Total Loss: 0.325	ber: 0.238	decoding_loss: 0.035	reconstruct: 0.002	stft_sc: 0.061	stft_mag: 0.227	MinDecoding Loss: 0.290
Iteration 134809:	Reduced Total Loss: 0.422	Total Loss: 0.422	ber: 0.241	decoding_loss: 0.049	reconstruct: 0.006	stft_sc: 0.066	stft_mag: 0.301	MinDecoding Loss: 0.373
Iteration 134829:	Reduced Total Loss: 0.390	Total Loss: 0.390	ber: 0.219	decoding_loss: 0.039	reconstruct: 0.004	stft_sc: 0.061	stft_mag: 0.286	MinDecoding Loss: 0.352
Iteration 134849:	Reduced Total Loss: 0.320	Total Loss: 0.320	ber: 0.178	decoding_loss: 0.025	reconstruct: 0.003	stft_sc: 0.042	stft_mag: 0.250	MinDecoding Loss: 0.295
Iteration 134869:	Reduced Total Loss: 0.390	Total Loss: 0.390	ber: 0.284	decoding_loss: 0.048	reconstruct: 0.005	stft_sc: 0.048	stft_mag: 0.290	MinDecoding Loss: 0.342
